"fecha";"region";"provincia";"r.estimado";"r.liminf";"r.lisup"
"2020-09-10";3;32;0.834046475713859;0.444640469432759;1.22345248199496
"2020-09-11";3;32;0.818756439098062;0.428607911893976;1.20890496630215
"2020-09-12";3;32;0.798975786342541;0.403022653500731;1.19492891918435
"2020-09-13";3;32;0.795286043729711;0.398348306560554;1.19222378089887
"2020-09-14";3;32;0.723243597663833;0.32201945976242;1.12446773556525
"2020-09-15";3;32;0.745720954686141;0.317322561942472;1.17411934742981
"2020-09-16";3;32;0.755100868368492;0.320207782136076;1.18999395460091
"2020-09-17";3;32;0.773150707330244;0.314667305386869;1.23163410927362
"2020-09-18";3;32;0.820407879883654;0.335517615113104;1.3052981446542
"2020-09-19";3;32;0.861575811884924;0.355885469877928;1.36726615389192
"2020-09-20";3;32;0.925538952266322;0.400078338081283;1.45099956645136
"2020-09-21";3;32;0.975609789270177;0.449741822011438;1.50147775652892
"2020-09-22";3;32;0.983554049158888;0.445371525277371;1.52173657304041
"2020-09-23";3;32;0.999796410117303;0.448229307924518;1.55136351231009
"2020-09-24";3;32;1.03072753395426;0.464484096726505;1.59697097118202
"2020-09-25";3;32;1.04085883590826;0.485907180556249;1.59581049126027
"2020-09-26";3;32;1.05308707787149;0.504342214737813;1.60183194100517
"2020-09-27";3;32;1.04063277521052;0.492559262074989;1.58870628834606
"2020-09-28";3;32;1.06283185328783;0.506591190279967;1.61907251629569
"2020-09-29";3;32;1.10075386359172;0.530005592522711;1.67150213466072
"2020-09-30";3;32;1.17589286907875;0.573079320596813;1.77870641756068
"2020-10-01";3;32;1.13530789238799;0.566199313677115;1.70441647109887
"2020-10-02";3;32;1.12603090598064;0.58234091700659;1.66972089495469
"2020-10-03";3;32;1.10081700519838;0.565446394659007;1.63618761573776
"2020-10-04";3;32;1.08794124097599;0.562518329411715;1.61336415254027
"2020-10-05";3;32;1.0547976712245;0.540416839765357;1.56917850268364
"2020-10-06";3;32;1.05755426048133;0.525411273828342;1.58969724713433
"2020-10-07";3;32;1.00637161940532;0.480349686351008;1.53239355245963
"2020-10-08";3;32;1.03496655913811;0.514658456747205;1.55527466152901
"2020-10-09";3;32;1.03623673216546;0.502477305145341;1.56999615918559
"2020-10-10";3;32;1.02118982681426;0.502837220802361;1.53954243282615
"2020-10-11";3;32;1.01804357351712;0.49435087328715;1.5417362737471
"2020-10-12";3;32;0.998178354556228;0.466318253875376;1.53003845523708
"2020-10-13";3;32;0.97283947946573;0.436168098060885;1.50951086087058
"2020-10-14";3;32;0.974242472400441;0.430478096103393;1.51800684869749
"2020-10-15";3;32;0.932604950959475;0.409050263374399;1.45615963854455
"2020-10-16";3;32;0.905327787937444;0.395510017631377;1.41514555824351
"2020-10-17";3;32;0.898655718214812;0.38912838850123;1.40818304792839
"2020-10-18";3;32;0.883554550861611;0.397563051693627;1.3695460500296
"2020-10-19";3;32;0.904420339045676;0.395068311428561;1.41377236666279
"2020-10-20";3;32;0.895909616403491;0.350835855339961;1.44098337746702
"2020-10-21";3;32;0.870127232146726;0.306966821749549;1.4332876425439
"2020-10-22";3;32;0.911431026882193;0.319896131566557;1.50296592219783
"2020-10-23";3;32;0.928576667762624;0.339127026725404;1.51802630879984
"2020-10-24";3;32;0.930856654389352;0.339096252180209;1.52261705659849
"2020-10-25";3;32;0.929656285450535;0.340149947202014;1.51916262369906
"2020-10-26";3;32;0.943684464968543;0.316238103781611;1.57113082615547
"2020-10-27";3;32;0.891902053248498;0.313203725138662;1.47060038135833
"2020-10-28";3;32;0.833943892024035;0.26036984105287;1.4075179429952
"2020-10-29";3;32;0.761245197489496;0.200095408599384;1.32239498637961
